Campaign,Ad group,Keyword,Match type,Max CPC,Final URL,Status
DR-AppleWatch,Mokdong,[목동 애플워치 수리점],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""목동 애플워치 수리점""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,[목동 애플워치 시리즈10 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""목동 애플워치 시리즈10 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,[목동 애플워치 시리즈9 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""목동 애플워치 시리즈9 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,[목동 애플워치 액정],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""목동 애플워치 액정""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,[목동 애플워치 액정 가격],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""목동 애플워치 액정 가격""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,[목동 애플워치 액정 교체 비용],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""목동 애플워치 액정 교체 비용""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,[목동 애플워치 액정 깨짐],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""목동 애플워치 액정 깨짐""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,[목동 애플워치 액정 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""목동 애플워치 액정 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,[목동 애플워치 액정 수리 비용],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""목동 애플워치 액정 수리 비용""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,[목동 애플워치 액정 수리비],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""목동 애플워치 액정 수리비""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,[목동 애플워치 울트라 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""목동 애플워치 울트라 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,[목동 애플워치 충전 안됨],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""목동 애플워치 충전 안됨""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,[목동 애플워치 침수],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""목동 애플워치 침수""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,[목동 애플워치 침수 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""목동 애플워치 침수 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,[목동 애플워치 침수 수리 비용],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""목동 애플워치 침수 수리 비용""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,[목동 애플워치 화면 깨짐],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""목동 애플워치 화면 깨짐""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,[목동 애플워치 후면 깨짐],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""목동 애플워치 후면 깨짐""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,[목동 애플워치 후면 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""목동 애플워치 후면 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,[양천구 애플워치 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""양천구 애플워치 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,[양천구청 애플워치 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-AppleWatch,Mokdong,"""양천구청 애플워치 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-mokdong-watch.html,Enabled
DR-ApplePencil,General,[애플펜슬 1세대 리퍼],Exact,595,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 1세대 리퍼""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 1세대 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 1세대 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 1세대 수리 비용],Exact,595,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 1세대 수리 비용""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 2세대 리퍼],Exact,595,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 2세대 리퍼""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 2세대 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 2세대 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 2세대 수리 비용],Exact,595,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 2세대 수리 비용""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 USB-C 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 USB-C 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 깨졌는데 수리],Exact,765,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 깨졌는데 수리""",Phrase,612,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 끊김],Exact,595,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 끊김""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 당일 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 당일 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 리퍼],Exact,850,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 리퍼""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 리퍼 vs 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 리퍼 vs 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 리퍼 가격],Exact,765,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 리퍼 가격""",Phrase,612,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 리퍼 비용],Exact,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 리퍼 비용""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 부러졌는데 수리],Exact,850,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 부러졌는데 수리""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 부러짐],Exact,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 부러짐""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 부러짐 수리비],Exact,595,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 부러짐 수리비""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 빠른 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 빠른 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 수리],Exact,850,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 수리""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 수리 가격],Exact,595,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 수리 가격""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 수리 가능],Exact,1190,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 수리 가능""",Phrase,952,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 수리 가능한 곳],Exact,935,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 수리 가능한 곳""",Phrase,748,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 수리 견적],Exact,595,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 수리 견적""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 수리 기간],Exact,595,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 수리 기간""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 수리 며칠],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 수리 며칠""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 수리 비용],Exact,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 수리 비용""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 수리 얼마나 걸려요],Exact,425,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 수리 얼마나 걸려요""",Phrase,340,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 수리되나요],Exact,1020,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 수리되나요""",Phrase,816,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 수리비],Exact,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 수리비""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 안 그려짐],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 안 그려짐""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 안되는데 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 안되는데 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 압력 인식],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 압력 인식""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 연결 안됨],Exact,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 연결 안됨""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 응급 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 응급 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 인식 안됨],Exact,595,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 인식 안됨""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 자석 충전 안됨],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 자석 충전 안됨""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 잘하는곳],Exact,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 잘하는곳""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 정품 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 정품 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 충전 안됨],Exact,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 충전 안됨""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 팁 교체],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 팁 교체""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 페어링 안됨],Exact,595,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 페어링 안됨""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 프로 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 프로 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,[애플펜슬 프로 수리 비용],Exact,595,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,General,"""애플펜슬 프로 수리 비용""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Gasan,[가산 애플펜슬 당일 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Gasan,"""가산 애플펜슬 당일 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Gasan,[가산 애플펜슬 부러짐],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Gasan,"""가산 애플펜슬 부러짐""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Gasan,[가산 애플펜슬 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Gasan,"""가산 애플펜슬 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Gasan,[가산 애플펜슬 수리 견적],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Gasan,"""가산 애플펜슬 수리 견적""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Gasan,[가산 애플펜슬 수리 비용],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Gasan,"""가산 애플펜슬 수리 비용""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Gasan,[가산 애플펜슬 수리비],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Gasan,"""가산 애플펜슬 수리비""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Gasan,[가산 애플펜슬 연결],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Gasan,"""가산 애플펜슬 연결""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Gasan,[가산 애플펜슬 충전],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Gasan,"""가산 애플펜슬 충전""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Sillim,[신림 애플펜슬 당일 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Sillim,"""신림 애플펜슬 당일 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Sillim,[신림 애플펜슬 부러짐],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Sillim,"""신림 애플펜슬 부러짐""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Sillim,[신림 애플펜슬 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Sillim,"""신림 애플펜슬 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Sillim,[신림 애플펜슬 수리 견적],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Sillim,"""신림 애플펜슬 수리 견적""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Sillim,[신림 애플펜슬 수리 비용],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Sillim,"""신림 애플펜슬 수리 비용""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Sillim,[신림 애플펜슬 수리비],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Sillim,"""신림 애플펜슬 수리비""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Sillim,[신림 애플펜슬 연결],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Sillim,"""신림 애플펜슬 연결""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Sillim,[신림 애플펜슬 충전],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Sillim,"""신림 애플펜슬 충전""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Mokdong,[목동 애플펜슬 당일 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Mokdong,"""목동 애플펜슬 당일 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Mokdong,[목동 애플펜슬 부러짐],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Mokdong,"""목동 애플펜슬 부러짐""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Mokdong,[목동 애플펜슬 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Mokdong,"""목동 애플펜슬 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Mokdong,[목동 애플펜슬 수리 견적],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Mokdong,"""목동 애플펜슬 수리 견적""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Mokdong,[목동 애플펜슬 수리 비용],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Mokdong,"""목동 애플펜슬 수리 비용""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Mokdong,[목동 애플펜슬 수리비],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Mokdong,"""목동 애플펜슬 수리비""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Mokdong,[목동 애플펜슬 연결],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Mokdong,"""목동 애플펜슬 연결""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Mokdong,[목동 애플펜슬 충전],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-ApplePencil,Mokdong,"""목동 애플펜슬 충전""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,[맥북 깨졌는데 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,"""맥북 깨졌는데 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,[맥북 물 쏟음],Exact,1020,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,"""맥북 물 쏟음""",Phrase,816,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,[맥북 배터리 교체],Exact,2040,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,"""맥북 배터리 교체""",Phrase,1632,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,[맥북 배터리 교체 가격],Exact,1190,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,"""맥북 배터리 교체 가격""",Phrase,952,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,[맥북 배터리 교체 비용],Exact,1530,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,"""맥북 배터리 교체 비용""",Phrase,1224,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,[맥북 배터리 교체 얼마],Exact,595,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,"""맥북 배터리 교체 얼마""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,[맥북 배터리 부풀음],Exact,1020,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,"""맥북 배터리 부풀음""",Phrase,816,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,[맥북 배터리 빨리 닳음],Exact,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,"""맥북 배터리 빨리 닳음""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,[맥북 수리],Exact,2550,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,"""맥북 수리""",Phrase,2040,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,[맥북 수리 가격],Exact,1530,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,"""맥북 수리 가격""",Phrase,1224,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,[맥북 수리 가능],Exact,1190,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,"""맥북 수리 가능""",Phrase,952,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,[맥북 수리 가능한 곳],Exact,850,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,"""맥북 수리 가능한 곳""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,[맥북 수리 견적],Exact,1360,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,"""맥북 수리 견적""",Phrase,1088,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,[맥북 수리 기간],Exact,680,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,"""맥북 수리 기간""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,[맥북 수리 며칠],Exact,510,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,"""맥북 수리 며칠""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,[맥북 수리 비용],Exact,1700,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,"""맥북 수리 비용""",Phrase,1360,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,[맥북 수리 잘하는 곳],Exact,1190,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,"""맥북 수리 잘하는 곳""",Phrase,952,https://xn--2j1bq2k97kxnah86c.com/,Enabled
DR-MacBook,General,[맥북 수리 추천],Exact,850,https://xn--2j1bq2k97kxnah86c.com/,Enabled
